,artifact,denoiser,realization,scale,mse,wasserstein,num_w_scales,hurst
2874,sawtooth,wqn,239,2,0.16667079291728293,"[0.9270435799418559, 0.9809970186134179, 0.8339766962084171, 0.2703624874425268, 0.13844981590158717, 0.04035732564558239, 0.017434943740147715, 0.005660817513882871, 0.002702505725410449, 0.000841471216228814]",9,0.48751123895045767
2875,sawtooth,wt_ihard,239,2,0.16951759349095818,"[1.6886127026150088, 1.434512538337367, 2.97939487668889, 1.4903569238336636, 0.6423444501589242, 0.29531935372354134, 0.12890010239734126, 0.04578280355879667, 0.01768843510279051, 0.007234365698427652]",9,0.17539953063530977
2876,sawtooth,wt_isoft,239,2,0.09090588629085779,"[1.6886127026150088, 1.5911403624294125, 2.755201673562889, 1.4903569238336636, 0.47121264170381777, 0.16049805608477113, 0.06740266589618851, 0.018871017800564577, 0.006446969950784614, 0.0020716949694825123]",9,0.28765879507882686
2877,sawtooth,wt_uni,239,2,1.1236892686607134,"[1.6886127026150088, 1.5956837499433614, 9.886528135064077, 4.040741000325269, 1.4721030203483383, 0.378885511536754, 0.10766290757686901, 0.032434044331380196, 0.008329573141203814, 0.002064255150064512]",9,0.6918065812145151
2878,sawtooth,wt_sure,239,2,0.0922422635125639,"[1.6886127026150088, 1.5956837499433614, 2.97939487668889, 1.230373856337024, 0.5345556895972157, 0.11922002106728166, 0.0489918360490625, 0.01823241475716513, 0.006575197510662075, 0.0014201681396590919]",9,0.3248855430620581
2879,sawtooth,wt_zero,239,2,0.23272133555175878,"[1.6886127026150088, 5.245436202682536, 2.97939487668889, 1.4903569238336636, 0.6482606048860458, 0.32831676202133064, 0.16179000809791422, 0.08017523621553267, 0.042710857706869665, 0.025619537552091513]",9,1.7045428127793625
2880,square,wqn,240,2,0.1289458894273594,"[0.24952791908482141, 0.7188520781749133, 0.8806464312303707, 0.14996106044973587, 0.13327833276645742, 0.04397212554674654, 0.018326900170342334, 0.0030633987590151183, 0.0005111295229292766, 0.0017942992434056817]",9,0.4021573344295547
2881,square,wt_ihard,240,2,0.027964071222133905,"[1.0736264018112966, 2.885957953707062, 2.1745437445492826, 1.1848318154092552, 0.5359827374201366, 0.2412482692125009, 0.09951367477765471, 0.03595065298331468, 0.01404490404039995, 0.003868736567406987]",9,0.2372290242471623
2882,square,wt_isoft,240,2,0.0270507350984729,"[1.0736264018112966, 0.8669240598477128, 2.1745437445492826, 0.9459747136454904, 0.5359827374201366, 0.16157207839509313, 0.058169415138739466, 0.019206428118409224, 0.006075801383244189, 0.002006264024315042]",9,0.24426600813304034
2883,square,wt_uni,240,2,1.3116891046520478,"[1.0736264018112966, 1.3437484685710044, 9.649516276961823, 5.856619853799953, 2.5225816994563397, 0.9066755147683334, 0.2958285196675092, 0.07434452071081393, 0.013412994669135724, 0.005413366143443151]",9,0.5436523200219969
2884,square,wt_sure,240,2,0.030588812883644196,"[1.0736264018112966, 1.3437484685710044, 2.1745437445492826, 1.1848318154092552, 0.4004863816207475, 0.16079471834969827, 0.0732961437178582, 0.022586243814062063, 0.00533093070941572, 0.00210278592045186]",9,0.22476939721817202
2885,square,wt_zero,240,2,0.05014974082320091,"[1.0736264018112966, 5.980370997968715, 2.1745437445492826, 1.1848318154092552, 0.5359827374201366, 0.255715525546948, 0.12423356214175728, 0.05433201065936881, 0.025804051838699348, 0.01631089129265024]",9,1.6920945410267816
2886,sawtooth,wqn,240,2,0.0892515655520908,"[1.2148758368333523, 1.4647734841064999, 0.5343769124432707, 0.30078749176381286, 0.2171135116861336, 0.09658446240883509, 0.03266009576243489, 0.013372942330604865, 0.002793187095028512, 0.0005079143820529547]",9,0.4899385745059629
2887,sawtooth,wt_ihard,240,2,0.026566130509270376,"[1.6297217878885732, 2.322109530958402, 2.1745437445492826, 1.1848318154092552, 0.5349653585089216, 0.2057715756222879, 0.06626101141614898, 0.025770465109606726, 0.009512433722050849, 0.0013280069036975973]",9,0.24783686719647735
2888,sawtooth,wt_isoft,240,2,0.02752467045089156,"[1.6297217878885732, 0.8313343684931033, 1.782499803760051, 0.8918308010306857, 0.45619223308254525, 0.1427806474882361, 0.0425346013201473, 0.014776310546919396, 0.004237383549717674, 0.0017451086017536911]",9,0.3925289955924124
2889,sawtooth,wt_uni,240,2,1.0788145297077119,"[1.6297217878885732, 1.678885213029305, 10.208234110612743, 4.699545919443121, 1.893135380388566, 0.5920056832479785, 0.17466582372726625, 0.04321006075872334, 0.007875390496400618, 0.003446422917793983]",9,0.7106467497525069
2890,sawtooth,wt_sure,240,2,0.03168792646188036,"[1.6297217878885732, 1.678885213029305, 2.1745437445492826, 1.1848318154092552, 0.4008629654488085, 0.15675393160373663, 0.04535454404324564, 0.015436647516659519, 0.0037575718119821494, 0.0016413465162079313]",9,0.40509401021382774
2891,sawtooth,wt_zero,240,2,0.04977142398168964,"[1.6297217878885732, 5.980370997968715, 2.1745437445492826, 1.1848318154092552, 0.5359827374201366, 0.255715525546948, 0.12423356214175728, 0.05433201065936881, 0.025804051838699348, 0.01631089129265024]",9,1.6954063094827285
2892,square,wqn,241,2,0.31429673934937175,"[1.5370089735821026, 1.0065790603895222, 2.365189237557237, 0.3323084391569163, 0.15906989727518128, 0.0360477814798264, 0.014370502011164427, 0.004530667935437115, 0.0012854610276625507, 0.0003312768289737261]",9,0.3680635074152411
2893,square,wt_ihard,241,2,0.1762413757130331,"[1.0954551442211657, 2.2940785291953762, 3.9715789948479423, 2.069495929282432, 0.8923631079569221, 0.4157809140057055, 0.16308429878271669, 0.07647091359089443, 0.027729661614135682, 0.010532945946260721]",9,0.1586278824713736
2894,square,wt_isoft,241,2,0.17604755878692444,"[1.0954551442211657, 0.8651092787651775, 3.7491399728130976, 2.017661178346216, 0.8297568805013189, 0.27906645504124605, 0.08971108333385236, 0.033688420621574094, 0.010741619262521278, 0.0032306352469529355]",9,0.10897548417522585
2895,square,wt_uni,241,2,2.1203699692721885,"[1.0954551442211657, 1.3291399797640198, 11.626069474016676, 6.338922570901416, 2.3878446548741556, 0.8083575165120485, 0.2315568177910266, 0.06253177056881752, 0.019003635881574842, 0.003969313398402011]",9,0.5416269670329623
2896,square,wt_sure,241,2,0.17191541488159387,"[1.0954551442211657, 1.3291399797640198, 3.9715789948479423, 2.069495929282432, 0.7503289558659936, 0.3205072321147857, 0.08811209951981333, 0.027063426050195835, 0.012629207080500943, 0.0027616679336281]",9,0.051954663156488334
2897,square,wt_zero,241,2,0.23455902225785058,"[1.0954551442211657, 6.796127074612697, 3.9715789948479423, 2.069495929282432, 0.8923631079569221, 0.4221335448502217, 0.20029807160570662, 0.10326740591831352, 0.056033976830222064, 0.03331364347961781]",9,1.6898921960884787
2898,sawtooth,wqn,241,2,0.36153083414944426,"[0.2779148870026311, 0.762072376813917, 2.942580778271004, 0.5391272849675827, 0.22830897136432063, 0.060770687295975595, 0.02719051973449966, 0.008733994379224307, 0.0032306476646131333, 0.0007563630137561574]",9,0.4775157105686
2899,sawtooth,wt_ihard,241,2,0.17449883215098758,"[0.8652951168376366, 2.074190245838639, 3.9715789948479423, 2.069495929282432, 0.8793875145275245, 0.3824300694249821, 0.13541663087646003, 0.05841017845351247, 0.021163384790871494, 0.006002290570226066]",9,0.14196213040966066
2900,sawtooth,wt_isoft,241,2,0.168524182411626,"[0.8652951168376366, 0.6054730764631254, 3.9715789948479423, 2.069495929282432, 0.6507373769727873, 0.2195061142261468, 0.07063603793950946, 0.024860707755923292, 0.00786344676371594, 0.0019581836758946207]",9,0.2079488466271162
2901,sawtooth,wt_uni,241,2,1.8846528060685446,"[0.8652951168376366, 0.9240527324787261, 9.456863360675609, 5.493037244233764, 1.6926593623435466, 0.4755301999258642, 0.14922192390635228, 0.040440054946631165, 0.011039246015933476, 0.0024431133813775964]",9,0.6357134246891194
2902,sawtooth,wt_sure,241,2,0.1689170587649811,"[0.8652951168376366, 0.9240527324787261, 3.9715789948479423, 2.069495929282432, 0.8177167813698667, 0.19799618716761236, 0.07516790839215469, 0.023234202920067663, 0.008390331638248295, 0.0016720848542170538]",9,0.1460979831686412
2903,sawtooth,wt_zero,241,2,0.23474556184147502,"[0.8652951168376366, 6.796127074612697, 3.9715789948479423, 2.069495929282432, 0.8923631079569221, 0.4221335448502217, 0.20029807160570662, 0.10326740591831352, 0.056033976830222064, 0.03331364347961781]",9,1.6899940768315957
2904,square,wqn,242,2,0.16719468458965345,"[0.8338988582650773, 1.5504861732197175, 1.33581990795036, 0.3024291882594385, 0.04520538529131318, 0.03842291367297517, 0.005884261966522966, 0.009733392145720783, 0.002038683637062039, 0.000495454464559092]",9,0.4658609006105968
2905,square,wt_ihard,242,2,0.07566943911072925,"[1.115329380086104, 2.9829711109563304, 3.8752606291137104, 1.5335486042749724, 0.6752169343751154, 0.31390644348237057, 0.10890658169949474, 0.04982040020936115, 0.017663702794449974, 0.010110587403282441]",9,0.07058729588346668
2906,square,wt_isoft,242,2,0.06591854715066228,"[1.115329380086104, 0.9686422065029758, 2.749911020156575, 1.1781884776343283, 0.5926363490488672, 0.2269424918838705, 0.06792156765199002, 0.02437718230483997, 0.008019040805350604, 0.0038392315867055776]",9,0.2541108766963426
2907,square,wt_uni,242,2,1.9021959101223473,"[1.115329380086104, 1.2318539554825316, 13.508721066733571, 6.66257217853075, 2.68978451086451, 0.8987397918669142, 0.26856961083738684, 0.07297900006699601, 0.01527603253979138, 0.005557204616561383]",9,0.5763515563994526
2908,square,wt_sure,242,2,0.07407465542623674,"[1.115329380086104, 1.2318539554825316, 3.8752606291137104, 1.5445306456988441, 0.5258731155756231, 0.19037999793033025, 0.06885590577199195, 0.021410886917370846, 0.007266968386882807, 0.0024362708305968794]",9,0.2958625601408438
2909,square,wt_zero,242,2,0.07235637984830715,"[1.115329380086104, 4.678967252477397, 3.8752606291137104, 1.5445306456988441, 0.6752169343751154, 0.31568918799707224, 0.13607572454998235, 0.07252883249927003, 0.034252903124821994, 0.02082195645659586]",9,1.6971938341692048
2910,sawtooth,wqn,242,2,0.15648983655188842,"[0.9531957491654977, 1.613411102469553, 1.4968102992252676, 0.3969872134058968, 0.21940308218770194, 0.11803855736935759, 0.030455245464881743, 0.01104985355969132, 0.0031950602430492955, 0.0006660982153722958]",9,0.45174704566710555
2911,sawtooth,wt_ihard,242,2,0.07496462414383184,"[1.203655142228921, 2.9072404012163586, 3.8752606291137104, 1.5445306456988441, 0.6496576203084133, 0.2741369670937572, 0.08000146771110651, 0.030568652074020864, 0.011735925741124115, 0.0020726270209312668]",9,0.12815119856613288
2912,sawtooth,wt_isoft,242,2,0.06335645511059287,"[1.203655142228921, 0.9233066334931815, 2.9128734822364244, 1.5445306456988441, 0.49639588794665845, 0.16846798445962974, 0.05348981152624917, 0.016329968829067544, 0.0053068827633358, 0.0018007769209434836]",9,0.3363472854512596
2913,sawtooth,wt_uni,242,2,1.6684339618994932,"[1.203655142228921, 1.3262290734787388, 10.295654635399652, 5.362844028581076, 1.857455891888799, 0.5777219846774724, 0.16095690889328954, 0.046206519051724654, 0.009066454103226696, 0.0035673483938682008]",9,0.7067683914015435
2914,sawtooth,wt_sure,242,2,0.074678590285391,"[1.203655142228921, 1.3262290734787388, 3.8752606291137104, 1.5445306456988441, 0.45738181130612066, 0.1627602558757041, 0.053869881217512475, 0.017329968062293005, 0.0057302206434756385, 0.0018023461722813286]",9,0.36768522442057683
2915,sawtooth,wt_zero,242,2,0.07209110221433389,"[1.203655142228921, 4.678967252477397, 3.8752606291137104, 1.5445306456988441, 0.6752169343751154, 0.31568918799707224, 0.13607572454998235, 0.07252883249927003, 0.034252903124821994, 0.02082195645659586]",9,1.697442736751892
2916,square,wqn,243,2,0.20644888538993103,"[0.8341998570003071, 0.6506765416440153, 1.207166180116893, 0.37921396057122503, 0.053469969226819555, 0.039214158757897064, 0.016691430867615098, 0.004030797912359648, 0.0009706210582155499, 0.0004330549594566474]",9,0.349093224341984
2917,square,wt_ihard,243,2,0.13097944452904592,"[1.0938291503598165, 1.7234356549092884, 3.9233025665061145, 1.6979108596895258, 0.9106539439614693, 0.4332183271465412, 0.18168449465335657, 0.08082428647831694, 0.029661739990892354, 0.010924592799415333]",9,0.11012743819546689
2918,square,wt_isoft,243,2,0.12435011715206915,"[1.0938291503598165, 0.5627780010402906, 3.9233025665061145, 1.3471613489205254, 0.6756873292311051, 0.2879157480034952, 0.08820098019195396, 0.03535571919646368, 0.01184790784630488, 0.0034958700129255624]",9,0.18916645204358018
2919,square,wt_uni,243,2,1.5557244229668499,"[1.0938291503598165, 1.2465865738294375, 10.192776727782983, 5.357905192420529, 2.55030805828957, 0.7939116438020556, 0.22797824054747842, 0.06967541601332808, 0.01861897530669504, 0.0045434408721514215]",9,0.5204295390328284
2920,square,wt_sure,243,2,0.12410407942190181,"[1.0938291503598165, 1.2465865738294375, 3.9233025665061145, 1.6979108596895258, 0.9149474749886813, 0.293157680701329, 0.09161688209299451, 0.03298076085703108, 0.010056089064196983, 0.0026314587656845892]",9,0.0961264243882155
2921,square,wt_zero,243,2,0.1900501199615806,"[1.0938291503598165, 5.745074414917324, 3.9233025665061145, 1.6979108596895258, 0.9149474749886813, 0.45118892897047996, 0.21526055123825244, 0.11572781022962775, 0.057293009016864294, 0.03525907978895916]",9,1.702443571247422
2922,sawtooth,wqn,243,2,0.19983736094084345,"[1.1044061573395099, 1.1922326464220867, 0.6296762962371759, 0.24757560202107087, 0.1219724453379415, 0.09092976148099105, 0.02826436764009337, 0.006781429256153222, 0.0018773050755977513, 0.0011822559485471968]",9,0.44303801494767836
2923,sawtooth,wt_ihard,243,2,0.12999254802969298,"[1.4250622516605138, 1.578328947888374, 3.9233025665061145, 1.695631463111227, 0.9107385049193147, 0.42571607763078934, 0.17013905498178278, 0.06230680899691261, 0.0201075877963346, 0.008038474625788189]",9,0.026042987526539663
2924,sawtooth,wt_isoft,243,2,0.12005042865537818,"[1.4250622516605138, 0.7521652491390569, 3.9233025665061145, 1.2483838230832445, 0.5922926169289014, 0.29607888903509627, 0.08742081459635591, 0.023454680441451742, 0.006350603520077873, 0.0022100828978309935]",9,0.19232550927852254
2925,sawtooth,wt_uni,243,2,1.4449220372364908,"[1.4250622516605138, 1.6987533368632879, 10.678629993110532, 4.181834964068637, 1.822417007546957, 0.5015614406344697, 0.1212771653339717, 0.040064912693288796, 0.010065427066902591, 0.0026242736580899704]",9,0.6291145109621175
2926,sawtooth,wt_sure,243,2,0.12486474102422568,"[1.4250622516605138, 1.6987533368632879, 3.9233025665061145, 1.6979108596895258, 0.8389782456384777, 0.2124221167175579, 0.053562871787979666, 0.018907037912661254, 0.007492952737285197, 0.0017035803947949627]",9,0.16677113653886388
2927,sawtooth,wt_zero,243,2,0.19058413433018573,"[1.4250622516605138, 5.745074414917324, 3.9233025665061145, 1.6979108596895258, 0.9149474749886813, 0.45118892897047996, 0.21526055123825244, 0.11572781022962775, 0.057293009016864294, 0.03525907978895916]",9,1.7024564489001235
2928,square,wqn,244,2,0.15378698093537763,"[0.7289457564355525, 0.49928286607699945, 0.6769735954099237, 0.4696726226023669, 0.1846777258901058, 0.07318318394905637, 0.006782191271283531, 0.0034583376533961433, 0.0007671677727307997, 0.0002801929980455021]",9,0.5701750865977315
2929,square,wt_ihard,244,2,0.07848020485538278,"[0.987026754442761, 2.9800737558558934, 2.735766153596239, 1.5523139676472815, 0.6235347566409757, 0.3124533049817624, 0.1266296897638657, 0.05194848942567372, 0.01963711788507616, 0.005929338224996596]",9,0.24290031629507647
2930,square,wt_isoft,244,2,0.07231932495721521,"[0.987026754442761, 0.5425960074017375, 2.6924509779192003, 1.5523139676472815, 0.4445197037690815, 0.21148422985000148, 0.07311884898046815, 0.02444096679255852, 0.007591823366512166, 0.0026325619898789464]",9,0.24540376343288284
2931,square,wt_uni,244,2,1.456570340203002,"[0.987026754442761, 1.2208899454282638, 8.725615867581189, 5.266735545479807, 2.8000517211876335, 0.8574221610601205, 0.27273306520237517, 0.0742146096660983, 0.015359664168960284, 0.005103274562816536]",9,0.5793745935427603
2932,square,wt_sure,244,2,0.07317757949628455,"[0.987026754442761, 1.2208899454282638, 2.735766153596239, 1.5523139676472815, 0.6379721326486312, 0.19180896420150673, 0.07019102653480144, 0.02193849662253049, 0.0066143539040200644, 0.0024684881317964718]",9,0.11797119610936013
2933,square,wt_zero,244,2,0.09406912509614222,"[0.987026754442761, 6.148116100636751, 2.735766153596239, 1.5523139676472815, 0.6379721326486312, 0.31774066718152416, 0.14502863880464575, 0.07464972639091816, 0.0371472113220407, 0.022120858706818274]",9,1.6925396271204032
2934,sawtooth,wqn,244,2,0.17872789952045764,"[0.42909255349711417, 0.2735921548978842, 1.2598081677185868, 0.42487353889602386, 0.2357335122087959, 0.09474455273797529, 0.03631728298128282, 0.012595222931627837, 0.003227929018039579, 0.00060205477687774]",9,0.46063650925847
2935,sawtooth,wt_ihard,244,2,0.07709228900800538,"[0.5998123956531678, 2.7382700873418466, 2.735766153596239, 1.5523139676472815, 0.6032417968473132, 0.27120752751201416, 0.09846586945061002, 0.035143061857253716, 0.015339334268733271, 0.003132580189545366]",9,0.22439476071726683
